Date/time (UTC);Propagation time (ns)
2019-03-14 14:00:00;3937.7083333323903
2019-03-14 15:00:00;3938.5847457619607
2019-03-14 16:00:00;3937.9166666663104
2019-03-14 17:00:00;3938.8333333326705
2019-03-14 18:00:00;3938.06666666606
2019-03-14 19:00:00;3938.4833333325896
2019-03-14 20:00:00;3938.7333333322795
2019-03-14 21:00:00;3938.5999999988794
2019-03-14 22:00:00;3938.84166666553
2019-03-14 23:00:00;3938.44999999887
2019-03-15 00:00:00;3939.08333333253
2019-03-15 01:00:00;3939.09166666552
2019-03-15 02:00:00;3937.9499999989293
2019-03-15 03:00:00;3937.71666666563
2019-03-15 04:00:00;3937.5333333322205
2019-03-15 05:00:00;3938.08333333266
2019-03-15 06:00:00;3938.3833333325606
2019-03-15 07:00:00;3937.1499999996704
2019-03-15 08:00:00;3937.3220338973997
2019-03-15 09:00:00;3936.8983050839097
2019-03-15 10:00:00;3938.9083333326794
2019-03-15 11:00:00;3937.9249999991207
2019-03-15 12:00:00;3939.36206896444
2019-03-15 13:00:00;3937.7542372871794
2019-03-15 14:00:00;3938.78333333211
2019-03-15 15:00:00;3937.6333333321995
2019-03-15 16:00:00;3938.2833333321796
2019-03-15 17:00:00;3937.4666666654207
2019-03-15 18:00:00;3937.8833333323
2019-03-15 19:00:00;3938.3333333320898
2019-03-15 20:00:00;3938.97499999868
2019-03-15 21:00:00;3938.29999999872
2019-03-15 22:00:00;3937.64999999909
2019-03-15 23:00:00;3937.43333333207
2019-03-16 00:00:00;3938.4916666654
2019-03-16 01:00:00;3937.94999999876
2019-03-16 02:00:00;3937.2333333326396
2019-03-16 03:00:00;3938.40833333303
2019-03-16 04:00:00;3938.6999999989703
2019-03-16 05:00:00;3937.4999999990796
2019-03-16 06:00:00;3937.64166666585
2019-03-16 07:00:00;3938.03333333239
2019-03-16 08:00:00;3938.5583333321797
2019-03-16 09:00:00;3936.77499999883
2019-03-16 10:00:00;3937.48333333225
2019-03-16 11:00:00;3939.5833333328496
2019-03-16 12:00:00;3939.09166666569
2019-03-16 13:00:00;3938.19999999889
2019-03-16 14:00:00;3939.21666666531
2019-03-16 15:00:00;3939.14999999867
2019-03-16 16:00:00;3938.65833333209
2019-03-16 17:00:00;3938.59166666569
2019-03-16 18:00:00;3938.6916666655497
2019-03-16 19:00:00;3939.4166666656897
2019-03-16 20:00:00;3938.5249999988896
2019-03-16 21:00:00;3939.26666666568
2019-03-16 22:00:00;3938.19166666564
2019-03-16 23:00:00;3938.29999999892
2019-03-17 00:00:00;3938.7916666657597
2019-03-17 01:00:00;3938.36666666555
2019-03-17 02:00:00;3936.9916666654603
2019-03-17 03:00:00;3938.0166666657105
2019-03-17 04:00:00;3938.20833333294
2019-03-17 05:00:00;3939.0083333328103
2019-03-17 06:00:00;3938.5583333321997
2019-03-17 07:00:00;3938.0749999993
2019-03-17 08:00:00;3938.5775862065
2019-03-17 09:00:00;3938.4067796603294
2019-03-17 10:00:00;3939.43333333261
2019-03-17 11:00:00;3939.60833333261
2019-03-17 12:00:00;3938.2627118635296
2019-03-17 13:00:00;3938.05833333238
2019-03-17 14:00:00;3938.3666666659797
2019-03-17 15:00:00;3938.0749999992104
2019-03-17 16:00:00;3937.46666666594
2019-03-17 17:00:00;3939.33333333266
2019-03-17 18:00:00;3939.5416666656297
2019-03-17 19:00:00;3939.2499999987394
2019-03-17 20:00:00;3938.44166666551
2019-03-17 21:00:00;3939.1416666654295
2019-03-17 22:00:00;3938.41666666541
2019-03-17 23:00:00;3939.24166666555
2019-03-18 00:00:00;3939.0749999994396
2019-03-18 01:00:00;3938.20833333274
